TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,17457,Connacht Warrior Greaves,,ไอเทม,,
,17458,Connacht Ranger Leggings,,ไอเทม,,
,17459,Connacht Mage Skirt,,ไอเทม,,
,17460,Connacht Warrior Breastplate,,ไอเทม,,
,17461,Connacht Ranger Cuirass,,ไอเทม,,
,17462,Connacht Mage Gown,,ไอเทม,,
,17463,Hoghide Gloves,,ไอเทม,,
,17464,Hoghide Boots,,ไอเทม,,
,17465,Hoghide Hood,,ไอเทม,,
,17466,Hoghide Breeches,,ไอเทม,,
,17467,Hoghide Jerkin,,ไอเทม,,
,17468,Glimmerwing Gloves,,ไอเทม,,
,17469,Glimmerwing Boots,,ไอเทม,,
,17470,Glimmerwing Hood,,ไอเทม,,
,17471,Glimmerwing Leafkilt,,ไอเทม,,
,17472,Glimmerwing Shirt,,ไอเทม,,
,17473,Cracked Boar Tusk,,ไอเทม,,
,17474,Boar Hide,,ไอเทม,,
,17475,Boar Tusk,,ไอเทม,,
,17476,Pristine Boar Hide,,ไอเทม,,
,17477,Ancient Langsax,,ไอเทม,,
,17478,Small Coinpurse,,ไอเทม,,
,17479,Medium Coinpurse,,ไอเทม,,
,17480,Large Coinpurse,,ไอเทม,,
,17481,Large Coin Bag,,ไอเทม,,
,17482,Huge Coin Sack,,ไอเทม,,
,17483,Iron Goblet,,ไอเทม,,
,17484,Copper Goblet,,ไอเทม,,
,17485,Bronze Goblet,,ไอเทม,,
,17486,Silver Goblet,,ไอเทม,,
,17487,Gold Goblet,,ไอเทม,,
,17488,Amber Soul Orb,,ไอเทม,,
,17489,Sapphire Soul Orb,,ไอเทม,,
,17490,Ruby Soul Orb,,ไอเทม,,
,17491,Emerald Soul Orb,,ไอเทม,,
,17492,Diamond Soul Orb,,ไอเทม,,
,17493,Connacht Iron Ingot,,ไอเทม,,
,17494,Connacht Copper Ingot,,ไอเทม,,
,17495,Connacht Bronze Ingot,,ไอเทม,,
,17496,Connacht Silver Ingot,,ไอเทม,,
,17497,Connacht Gold Ingot,,ไอเทม,,
,17498,Faerie Amber,,ไอเทม,,
,17499,Faerie Sapphire,,ไอเทม,,
,17500,Faerie Ruby,,ไอเทม,,
,17501,Faerie Emerald,,ไอเทม,,
,17502,Faerie Diamond,,ไอเทม,,
,17503,Amber Boar Tusk,,ไอเทม,,
,17504,Sapphire Boar Tusk,,ไอเทม,,
,17505,Ruby Boar Tusk,,ไอเทม,,
,17506,Emerald Boar Tusk,,ไอเทม,,
,17507,Diamond Boar Tusk,,ไอเทม,,
,17508,Amber Spirit Star,,ไอเทม,,
,17509,Sapphire Spirit Star,,ไอเทม,,
,17510,Ruby Spirit Star,,ไอเทม,,
,17511,Emerald Spirit Star,,ไอเทม,,
,17512,Diamond Spirit Star,,ไอเทม,,
,17513,Amber Crystal Horn,,ไอเทม,,
,17514,Sapphire Crystal Horn,,ไอเทม,,
,17515,Ruby Crystal Horn,,ไอเทม,,
,17516,Emerald Crystal Horn,,ไอเทม,,
,17517,Diamond Crystal Horn,,ไอเทม,,
,17518,Amber Demon Stone,,ไอเทม,,
,17519,Sapphire Demon Stone,,ไอเทม,,
,17520,Ruby Demon Stone,,ไอเทม,,
,17521,Emerald Demon Stone,,ไอเทม,,
,17522,Diamond Demon Stone,,ไอเทม,,
,17523,Darkflame Breastplate,,ไอเทม,,
,17524,Darkflame Greaves,,ไอเทม,,
,17525,Darkflame Helm,,ไอเทม,,
,17526,Darkflame Boots,,ไอเทม,,
,17527,Darkflame Gauntlets,,ไอเทม,,
,17528,Pumpkin Helmet,,ไอเทม,,
,17529,Witch's Hat,,ไอเทม,,
,17530,OVERWRITE,,ไอเทม,,
,17531,OVERWRITE,,ไอเทม,,
,17532,OVERWRITE,,ไอเทม,,
,17533,Pumpkin Candle,,ไอเทม,,
,17534,Orange Pumpkin,,ไอเทม,,
,17535,Witch's Brew,,ไอเทม,,
,17536,Wand of Hallows,,ไอเทม,,
,17537,Broom of Cackling,,ไอเทม,,
,17538,Broom of Bones,,ไอเทม,,
,17539,Broom of Fright,,ไอเทม,,
,17540,Broom of Terror,,ไอเทม,,
,17541,Broom of Dread,,ไอเทม,,
,17542,Broom of Doom,,ไอเทม,,
,17543,Witch Hat Pieces,,ไอเทม,,
,17544,Pumpleroot Heart,,ไอเทม,,
,17545,Pumpleroot Stalk,,ไอเทม,,
,17546,Silver Skull Health Pendant,,ไอเทม,,
,17547,Silver Skull Energy Pendant,,ไอเทม,,
,17548,Silver Skull Heat Pendant,,ไอเทม,,
,17549,Silver Skull Cold Pendant,,ไอเทม,,
,17550,Silver Skull Magic Pendant,,ไอเทม,,
,17551,Silver Skull Fire Pendant,,ไอเทม,,
,17552,Silver Skull Knowledge Pendant,,ไอเทม,,
,17553,Silver Skull Wisdom Pendant,,ไอเทม,,
,17554,Gold Skull Health Pendant,,ไอเทม,,
,17555,Gold Skull Energy Pendant,,ไอเทม,,
,17556,Gold Skull Heat Pendant,,ไอเทม,,
,17557,Gold Skull Cold Pendant,,ไอเทม,,
,17558,Gold Skull Magic Pendant,,ไอเทม,,
,17559,Gold Skull Fire Pendant,,ไอเทม,,
,17560,Gold Skull Knowledge Pendant,,ไอเทม,,
,17561,Gold Skull Wisdom Pendant,,ไอเทม,,
,17562,Ruby Skull Health Pendant,,ไอเทม,,
,17563,Ruby Skull Energy Pendant,,ไอเทม,,
,17564,Ruby Skull Heat Pendant,,ไอเทม,,
,17565,Ruby Skull Cold Pendant,,ไอเทม,,
,17566,Ruby Skull Magic Pendant,,ไอเทม,,
,17567,Ruby Skull Fire Pendant,,ไอเทม,,
,17568,Ruby Skull Knowledge Pendant,,ไอเทม,,
,17569,Ruby Skull Wisdom Pendant,,ไอเทม,,
,17570,Green Glowshard,,ไอเทม,,
,17571,Green Glowstone,,ไอเทม,,
,17572,Green Glowheart,,ไอเทม,,
,17573,Enchanted Sky Iron,,ไอเทม,,
,17574,Jaryn's Falling Star,,ไอเทม,,
,17575,Torbin's Falling Star,,ไอเทม,,
,17576,Red Navigator Gem,,ไอเทม,,
,17577,Blue Navigator Gem,,ไอเทม,,
,17578,White Navigator Gem,,ไอเทม,,
,17579,Green Navigator Gem,,ไอเทม,,
,17580,Black Navigator Gem,,ไอเทม,,
,17581,Benediction of Morrigan,,ไอเทม,,
,17582,Litany of Morrigan,,ไอเทม,,
,17583,Invocation of Morrigan,,ไอเทม,,
,17584,Rites of Morrigan,,ไอเทม,,
,17585,Echoes of Morrigan,,ไอเทม,,
,17586,Focus of Enchantment,,ไอเทม,,
,17587,Meteoric Sword,,ไอเทม,,
,17588,Meteoric Bow,,ไอเทม,,
,17589,Meteoric Dagger,,ไอเทม,,
,17590,Meteoric Wand,,ไอเทม,,
,17591,Meteoric Totem,,ไอเทม,,
,17592,Shield of Crowns,,ไอเทม,,
,17593,Silver Focus of Regeneration,,ไอเทม,,
,17594,Stonevale Sword Offhand,,ไอเทม,,
,17595,Stonevale Dagger Offhand,,ไอเทม,,
,17596,Red Wrapped Present 2011,,ไอเทม,,
,17597,Purple Yuletide Gift,,ไอเทม,,
,17598,Blue Ribboned Box,,ไอเทม,,
,17599,Green Luxury Present 2011,,ไอเทม,,
,17600,Yuletide Hat,,ไอเทม,,
,17601,Frost Spirit Gem,,ไอเทม,,
,17602,Mighty Shield of Crowns,,ไอเทม,,
,17603,Yulestave,,ไอเทม,,
,17606,Golden Focus of Regeneration,,ไอเทม,,
,17607,Snowman Head,,ไอเทม,,
,17608,Connacht Vanquisher Gauntlets,,ไอเทม,,
,17609,Connacht Vanquisher Boots,,ไอเทม,,
,17610,Connacht Vanquisher Helm,,ไอเทม,,
,17611,Connacht Vanquisher Greaves,,ไอเทม,,
,17612,Connacht Vanquisher Breastplate,,ไอเทม,,
,17613,Connacht Pathfinder Bracers,,ไอเทม,,
,17614,Connacht Pathfinder Boots,,ไอเทม,,
,17615,Connacht Pathfinder Helm,,ไอเทม,,
,17616,Connacht Pathfinder Breeches,,ไอเทม,,
,17617,Connacht Pathfinder Cuirass,,ไอเทม,,
,17618,Connacht Magus Gloves,,ไอเทม,,
,17619,Connacht Magus Shoes,,ไอเทม,,
,17620,Connacht Magus Helm,,ไอเทม,,
,17621,Connacht Magus Skirt,,ไอเทม,,
,17622,Connacht Magus Robe,,ไอเทม,,
,17623,Connacht Vanquisher Shield,,ไอเทม,,
,17624,Hammer of the Winter King,,ไอเทม,,
,17625,Axe of the Winter King,,ไอเทม,,
,17626,Bow of the Winter King,,ไอเทม,,
,17627,Sword of the Winter King,,ไอเทม,,
,17628,Staff of the Winter King,,ไอเทม,,
,17629,Wand of the Winter King,,ไอเทม,,
,17630,Silver Focus of Energisation,,ไอเทม,,
,17631,Silver Focus of Rejuvenation,,ไอเทม,,
,17632,Wolf Helm,,ไอเทม,,
,17633,Golden Focus of Energisation,,ไอเทม,,
,17634,Golden Focus of Rejuvenation,,ไอเทม,,
,17635,Dagger of the Winter King,,ไอเทม,,
,17636,Silver Growth Charm,,ไอเทม,,
,17637,Silver Shrink Charm,,ไอเทม,,
,17638,Silver Camouflage Charm,,ไอเทม,,
,17639,Snowman,,ไอเทม,,
,17640,Winter's Gift Ring,,ไอเทม,,
,17641,Spear of the Winter King,,ไอเทม,,
,17642,Hammer of the Icelord,,ไอเทม,,
,17643,Axe of the Icelord,,ไอเทม,,
,17644,Bow of the Icelord,,ไอเทม,,
,17645,Sword of the Icelord,,ไอเทม,,
,17646,Staff of the Icelord,,ไอเทม,,
,17647,Wand of the Icelord,,ไอเทม,,
,17648,Dagger of the Icelord,,ไอเทม,,
,17649,Spear of the Icelord,,ไอเทม,,
,17650,Festive Sled,,ไอเทม,,
,17651,Holly Sled,,ไอเทม,,
,17652,Mistletoe Sled,,ไอเทม,,
,17653,Snowflake Sled,,ไอเทม,,
,17654,Yuletide Sled,,ไอเทม,,
,17655,Golden Growth Charm,,ไอเทม,,
,17656,Golden Shrink Charm,,ไอเทม,,
,17657,Golden Camouflage Charm,,ไอเทม,,
,17658,Heroic Gloves of Haste,,ไอเทม,,
,17659,Heroic Boots of Speed,,ไอเทม,,
,17660,Blizzard Sled,,ไอเทม,,
,17661,Avalanche Sled,,ไอเทม,,
,17662,Fur Helm of the Frozen Wastes,,ไอเทม,,
,17663,Great Fur Helm of the Frozen Wastes,,ไอเทม,,
,17664,Mighty Fur Helm of the Frozen Wastes,,ไอเทม,,
,17665,Fur Helm of the Mountain Sun,,ไอเทม,,
,17666,Great Fur Helm of the Mountain Sun,,ไอเทม,,
,17667,Mighty Fur Helm of the Mountain Sun,,ไอเทม,,
,17668,Fur Helm of the Howling Moon,,ไอเทม,,
,17669,Great Fur Helm of the Howling Moon,,ไอเทม,,
,17670,Mighty Fur Helm of the Howling Moon,,ไอเทม,,
,17671,Fur Helm of the Raging Beast,,ไอเทม,,
,17672,Great Fur Helm of the Raging Beast,,ไอเทม,,
,17673,Mighty Fur Helm of the Raging Beast,,ไอเทม,,
,17674,Fur Helm of the Forest Wind,,ไอเทม,,
,17675,Great Fur Helm of the Forest Wind,,ไอเทม,,
,17676,Mighty Fur Helm of the Forest Wind,,ไอเทม,,
,17677,Fur Helm of the Red Fang,,ไอเทม,,
,17678,Great Fur Helm of the Red Fang,,ไอเทม,,
,17679,Mighty Fur Helm of the Red Fang,,ไอเทม,,
,17680,Bronze Energy Amulet,,ไอเทม,,
,17681,Bronze Health Amulet,,ไอเทม,,
,17682,Bronze Spirit Amulet,,ไอเทม,,
,17683,Silver Energy Amulet,,ไอเทม,,
,17684,Silver Health Amulet,,ไอเทม,,
,17685,Silver Spirit Amulet,,ไอเทม,,
,17686,Golden Energy Amulet,,ไอเทม,,
,17687,Golden Health Amulet,,ไอเทม,,
,17688,Golden Spirit Amulet,,ไอเทม,,
,17689,Heroic Energy Amulet,,ไอเทม,,
,17690,Heroic Health Amulet,,ไอเทม,,
,17691,Heroic Spirit Amulet,,ไอเทม,,
,17698,Silver Spirit Focus,,ไอเทม,,
,17699,Silver Health Focus,,ไอเทม,,
,17700,Silver Energy Focus,,ไอเทม,,
,17701,Golden Spirit Focus,,ไอเทม,,
,17702,Golden Health Focus,,ไอเทม,,
,17703,Golden Energy Focus,,ไอเทม,,
,17704,Crown Shield of Energy,,ไอเทม,,
,17705,Crown Shield of Health,,ไอเทม,,
,17706,Crown Shield of Spirits,,ไอเทม,,
,17707,Mighty Crown Shield of Energy,,ไอเทม,,
,17708,Mighty Crown Shield of Health,,ไอเทม,,
,17709,Mighty Crown Shield of Spirits,,ไอเทม,,
,17710,Silver Bodkin of Health,,ไอเทม,,
,17711,Silver Bodkin of Energy,,ไอเทม,,
,17712,Silver Bodkin of Spirits,,ไอเทม,,
,17713,Golden Bodkin of Health,,ไอเทม,,
,17714,Golden Bodkin of Energy,,ไอเทม,,
,17715,Golden Bodkin of Spirits,,ไอเทม,,
,17716,Totem of the Winter King,,ไอเทม,,
,17717,Totem of the Icelord,,ไอเทม,,
,17718,Red Remnant of Earth,,ไอเทม,,
,17719,Green Remnant of Earth,,ไอเทม,,
,17720,Yellow Remnant of Earth,,ไอเทม,,
,17721,Blue Remnant of Earth,,ไอเทม,,
,17722,Black Remnant of Earth,,ไอเทม,,
,17723,Red Remnant of Rock,,ไอเทม,,
,17724,Green Remnant of Rock,,ไอเทม,,
,17725,Yellow Remnant of Rock,,ไอเทม,,
,17726,Blue Remnant of Rock,,ไอเทม,,
,17727,Black Remnant of Rock,,ไอเทม,,
,17728,Red Remnant of Metal,,ไอเทม,,
,17729,Green Remnant of Metal,,ไอเทม,,
,17730,Yellow Remnant of Metal,,ไอเทม,,
,17731,Blue Remnant of Metal,,ไอเทม,,
,17732,Black Remnant of Metal,,ไอเทม,,
,17733,Red Remnant of Stars,,ไอเทม,,
,17734,Green Remnant of Stars,,ไอเทม,,
,17735,Yellow Remnant of Stars,,ไอเทม,,
,17736,Blue Remnant of Stars,,ไอเทม,,
,17737,Black Remnant of Stars,,ไอเทม,,
,17738,Red Remnant of Space,,ไอเทม,,
,17739,Green Remnant of Space,,ไอเทม,,
,17740,Yellow Remnant of Space,,ไอเทม,,
,17741,Blue Remnant of Space,,ไอเทม,,
,17742,Black Remnant of Space,,ไอเทม,,
,17743,Water Tablet of Slate,,ไอเทม,,
,17744,Water Tablet of Granite,,ไอเทม,,
,17745,Water Tablet of Basalt,,ไอเทม,,
,17746,Water Tablet of Marble,,ไอเทม,,
,17747,Water Tablet of Obsidian,,ไอเทม,,
,17748,Earth Tablet of Slate,,ไอเทม,,
,17749,Earth Tablet of Granite,,ไอเทม,,
,17750,Earth Tablet of Basalt,,ไอเทม,,
,17751,Earth Tablet of Marble,,ไอเทม,,
,17752,Earth Tablet of Obsidian,,ไอเทม,,
,17753,Fire Tablet of Slate,,ไอเทม,,
,17754,Fire Tablet of Granite,,ไอเทม,,
,17755,Fire Tablet of Basalt,,ไอเทม,,
,17756,Fire Tablet of Marble,,ไอเทม,,
,17757,Fire Tablet of Obsidian,,ไอเทม,,
,17758,Air Tablet of Slate,,ไอเทม,,
,17759,Air Tablet of Granite,,ไอเทม,,
,17760,Air Tablet of Basalt,,ไอเทม,,
,17761,Air Tablet of Marble,,ไอเทม,,
,17762,Air Tablet of Obsidian,,ไอเทม,,
,17763,Mind Tablet of Slate,,ไอเทม,,
,17764,Mind Tablet of Granite,,ไอเทม,,
,17765,Mind Tablet of Basalt,,ไอเทม,,
,17766,Mind Tablet of Marble,,ไอเทม,,
,17767,Mind Tablet of Obsidian,,ไอเทม,,
,17768,Astral Breastplate,,ไอเทม,,
,17769,Astral Greaves,,ไอเทม,,
,17770,Astral Helm,,ไอเทม,,
,17771,Astral Boots,,ไอเทม,,
,17772,Astral Gauntlets,,ไอเทม,,
,17773,Lunar Cuirass,,ไอเทม,,
,17774,Lunar Greaves,,ไอเทม,,
,17775,Lunar Hood,,ไอเทม,,
,17776,Lunar Boots,,ไอเทม,,
,17777,Lunar Gauntlets,,ไอเทม,,
,17778,Zodiac Jerkin,,ไอเทม,,
,17779,Zodiac Breeches,,ไอเทม,,
,17780,Zodiac Hood,,ไอเทม,,
,17781,Zodiac Boots,,ไอเทม,,
,17782,Zodiac Gloves,,ไอเทม,,
,17783,Cosmic Robe,,ไอเทม,,
,17784,Cosmic Leggings,,ไอเทม,,
,17785,Cosmic Cowl,,ไอเทม,,
,17786,Cosmic Sandals,,ไอเทม,,
,17787,Cosmic Gloves,,ไอเทม,,
,17788,Celestial Gown,,ไอเทม,,
,17789,Celestial Skirt,,ไอเทม,,
,17790,Celestial Cowl,,ไอเทม,,
,17791,Celestial Shoes,,ไอเทม,,
,17792,Celestial Gloves,,ไอเทม,,
,17793,Minor Bracelet of the Meteor,,ไอเทม,,
,17794,Lesser Bracelet of the Meteor,,ไอเทม,,
,17795,Mystic Bracelet of the Meteor,,ไอเทม,,
,17796,Greater Bracelet of the Meteor,,ไอเทม,,
,17797,Grand Bracelet of the Meteor,,ไอเทม,,
,17798,Mighty Bracelet of the Meteor,,ไอเทม,,
,17799,Majestic Bracelet of the Meteor,,ไอเทม,,
,17800,Royal Bracelet of the Meteor,,ไอเทม,,
,17801,Imperial Bracelet of the Meteor,,ไอเทม,,
,17802,Godly Bracelet of the Meteor,,ไอเทม,,
,17803,Minor Bracelet of the Comet,,ไอเทม,,
,17804,Lesser Bracelet of the Comet,,ไอเทม,,
,17805,Mystic Bracelet of the Comet,,ไอเทม,,
,17806,Greater Bracelet of the Comet,,ไอเทม,,
,17807,Grand Bracelet of the Comet,,ไอเทม,,
,17808,Mighty Bracelet of the Comet,,ไอเทม,,
,17809,Majestic Bracelet of the Comet,,ไอเทม,,
,17810,Royal Bracelet of the Comet,,ไอเทม,,
,17811,Imperial Bracelet of the Comet,,ไอเทม,,
,17812,Godly Bracelet of the Comet,,ไอเทม,,
,17813,Minor Bracelet of the Cosmos,,ไอเทม,,
,17814,Lesser Bracelet of the Cosmos,,ไอเทม,,
,17815,Mystic Bracelet of the Cosmos,,ไอเทม,,
,17816,Greater Bracelet of the Cosmos,,ไอเทม,,
,17817,Grand Bracelet of the Cosmos,,ไอเทม,,
,17818,Mighty Bracelet of the Cosmos,,ไอเทม,,
,17819,Majestic Bracelet of the Cosmos,,ไอเทม,,
,17820,Royal Bracelet of the Cosmos,,ไอเทม,,
,17821,Imperial Bracelet of the Cosmos,,ไอเทม,,
,17822,Godly Bracelet of the Cosmos,,ไอเทม,,
,17823,Minor Bracelet of Venom,,ไอเทม,,
,17824,Lesser Bracelet of Venom,,ไอเทม,,
,17825,Mystic Bracelet of Venom,,ไอเทม,,
,17826,Greater Bracelet of Venom,,ไอเทม,,
,17827,Grand Bracelet of Venom,,ไอเทม,,
,17828,Mighty Bracelet of Venom,,ไอเทม,,
,17829,Majestic Bracelet of Venom,,ไอเทม,,
,17830,Royal Bracelet of Venom,,ไอเทม,,
,17831,Imperial Bracelet of Venom,,ไอเทม,,
,17832,Godly Bracelet of Venom,,ไอเทม,,
,17833,Minor Bracelet of the Blade,,ไอเทม,,
,17834,Lesser Bracelet of the Blade,,ไอเทม,,
,17835,Mystic Bracelet of the Blade,,ไอเทม,,
,17836,Greater Bracelet of the Blade,,ไอเทม,,
,17837,Grand Bracelet of the Blade,,ไอเทม,,
,17838,Mighty Bracelet of the Blade,,ไอเทม,,
,17839,Majestic Bracelet of the Blade,,ไอเทม,,
,17840,Royal Bracelet of the Blade,,ไอเทม,,
,17841,Imperial Bracelet of the Blade,,ไอเทม,,
,17842,Godly Bracelet of the Blade,,ไอเทม,,
,17843,Minor Bracelet of the Talon,,ไอเทม,,
,17844,Lesser Bracelet of the Talon,,ไอเทม,,
,17845,Mystic Bracelet of the Talon,,ไอเทม,,
,17846,Greater Bracelet of the Talon,,ไอเทม,,
,17847,Grand Bracelet of the Talon,,ไอเทม,,
,17848,Mighty Bracelet of the Talon,,ไอเทม,,
,17849,Majestic Bracelet of the Talon,,ไอเทม,,
,17850,Royal Bracelet of the Talon,,ไอเทม,,
,17851,Imperial Bracelet of the Talon,,ไอเทม,,
,17852,Godly Bracelet of the Talon,,ไอเทม,,
,17853,Minor Bracelet of Impact,,ไอเทม,,
,17854,Lesser Bracelet of Impact,,ไอเทม,,
,17855,Mystic Bracelet of Impact,,ไอเทม,,
,17856,Greater Bracelet of Impact,,ไอเทม,,
,17857,Grand Bracelet of Impact,,ไอเทม,,
,17858,Mighty Bracelet of Impact,,ไอเทม,,
,17859,Majestic Bracelet of Impact,,ไอเทม,,
,17860,Royal Bracelet of Impact,,ไอเทม,,
,17861,Imperial Bracelet of Impact,,ไอเทม,,
,17862,Godly Bracelet of Impact,,ไอเทม,,
,17863,Minor Bracelet of Embers,,ไอเทม,,
,17864,Lesser Bracelet of Embers,,ไอเทม,,
,17865,Mystic Bracelet of Embers,,ไอเทม,,
,17866,Greater Bracelet of Embers,,ไอเทม,,
,17867,Grand Bracelet of Embers,,ไอเทม,,
,17868,Mighty Bracelet of Embers,,ไอเทม,,
,17869,Majestic Bracelet of Embers,,ไอเทม,,
,17870,Royal Bracelet of Embers,,ไอเทม,,
,17871,Imperial Bracelet of Embers,,ไอเทม,,
,17872,Godly Bracelet of Embers,,ไอเทม,,
,17873,Minor Bracelet of Ice,,ไอเทม,,
,17874,Lesser Bracelet of Ice,,ไอเทม,,
,17875,Mystic Bracelet of Ice,,ไอเทม,,
,17876,Greater Bracelet of Ice,,ไอเทม,,
,17877,Grand Bracelet of Ice,,ไอเทม,,
,17878,Mighty Bracelet of Ice,,ไอเทม,,
,17879,Majestic Bracelet of Ice,,ไอเทม,,
